DISEMBROILS	46	third-person singular simple present indicative of disembroil
DISEMPLOY	46	To deprive of employment.
DISENABLED	46	simple past and past participle of disenable
DISENABLES	46	third-person singular simple present indicative of disenable
DISENABLING	46	present participle and gerund of disenable
DISENTANGLEMENTS	46	plural of disentanglement
DISENTHRALL	46	To free from slavery or captivation (thraldom).
DISENTHRALLMENT	46	Alternative form of disinthrallment.
DISENTHRONE	46	To remove (someone) from their position as monarch; to deprive of a position of supremacy.
DISENTITLEMENT	46	A process or an instance of disentitling.
DISENTOMB	46	To remove from a tomb.
DISENTRANCED	46	simple past and past participle of disentrance
DISEQUILIBRIUMS	46	plural of disequilibrium
DISESTEEMED	46	simple past and past participle of disesteem
DISESTEEMING	46	present participle and gerund of disesteem
DISESTEEMS	46	third-person singular simple present indicative of disesteem
DISFEATURE	46	To deprive of features
DISFROCK	46	To remove from status as a member of a clergy; to unfrock.
DISGRACIOUS	46	Lacking grace; ungraceful
DISGRADE	46	To degrade.
DISGRUNTLEMENTS	46	plural of disgruntlement
DISHABILLES	46	plural of dishabille
DISHARMONIC	46	Not harmonic.
DISHARMONISM	46	A disharmonious mixture; the combination of traits from different races.
DISHARMONIZED	46	simple past and past participle of disharmonize
DISHARMONIZES	46	third-person singular simple present indicative of disharmonize
DISHARMONIZING	46	present participle and gerund of disharmonize
DISHEARTENMENTS	46	plural of disheartenment
DISHERIT	46	To disinherit.
DISHWATERS	46	plural of dishwater
DISIMPASSIONED	46	Without passion or feeling.
DISIMPRISON	46	To free or release from a state of imprisonment.
DISIMPRISONMENT	46	release from prison
DISIMPROVE	46	To make worse.
DISINFORM	46	To supply with disinformation.
DISINFORMATIONS	46	plural of disinformation
DISINFORMED	46	simple past and past participle of disinform
DISINGENUITY	46	Synonym of disingenuousness.
DISINHUME	46	To disinter; to dig up from the earth.
DISINVITE	46	To cancel or withdraw an invitation to (someone).
DISINVOLVING	46	present participle and gerund of disinvolve
DISJECT	46	To break apart; separate
DISJUNCTIONS	46	plural of disjunction
DISLIMB	46	To remove a limb from, to dismember, to pull off arms or legs.
DISLODGEMENTS	46	plural of dislodgement
DISLODGMENTS	46	plural of dislodgment
DISORGANIZATIONS	46	plural of disorganization
DISORIENTATIONS	46	plural of disorientation
DISOWNMENTS	46	plural of disownment
DISPARTING	46	present participle and gerund of dispart
DISPASSIONS	46	plural of dispassion
DISPATHY	46	Alternative form of dyspathy.
DISPEACE	46	Lack of peace; disharmony; discord.
DISPERSEMENT	46	Misspelling of disbursement.
DISPICABLE	46	Misspelling of despicable.
DISPLANT	46	To remove anything from where it has been planted or placed; to drive a person from their home.
DISPOSSESSIONS	46	plural of dispossession
DISPRAISES	46	third-person singular simple present indicative of dispraise
DISPROPORTIONED	46	Badly proportioned; disproportionate.
DISQUIETUDES	46	plural of disquietude
DISQUISITIONAL	46	Pertaining to disquisition; of the nature of disquisition.
DISQUISITIVE	46	Relating to disquisition; fond of discussion or investigation; inquisitive.
DISRELATION	46	The condition or process of being separated; the severance of a relation.
DISRELISH	46	A lack of relish: distaste
DISREMEMBER	46	To fail to remember; to forget.
DISREMEMBERED	46	simple past and past participle of disremember
DISREPAIRS	46	plural of disrepair
DISREPUTES	46	third-person singular simple present indicative of disrepute
DISSENTION	46	Archaic form of dissension.
DISSENTIVE	46	disagreeing; inconsistent
DISSERTATED	46	simple past and past participle of dissertate
DISSERTATES	46	third-person singular simple present indicative of dissertate
DISSERTATING	46	present participle and gerund of dissertate
DISSEVERANCE	46	The act of dissevering; separation.
DISSIDENCES	46	plural of dissidence
DISSIMILARLY	46	In a dissimilar way; differently.
DISSIMILATIONS	46	plural of dissimilation
DISSIMILITUDES	46	plural of dissimilitude
DISSIPATIVE	46	That dissipates, or causes dissipation
DISSOLVENTS	46	plural of dissolvent
DISSOLVINGS	46	plural of dissolving
DISSONANCY	46	discord
DISTEMPERING	46	present participle and gerund of distemper
DISTENT	46	distended
DISTHRONE	46	To dethrone; to remove from the throne.
DISTINGUE	46	Fashionably distinguished or elegant; having an air of superiority.
DISTORTERS	46	plural of distorter
DISTRACTERS	46	plural of distracter
DISTRACTOR	46	Alternative spelling of distracter.
DISTRIBUTEES	46	plural of distributee
DISUNIFYING	46	present participle and gerund of disunify
DISUNIONS	46	plural of disunion
DITHYRAMBS	46	plural of dithyramb
DIUTURNAL	46	durable, long-lasting
DIVARICATIONS	46	plural of divarication
DIVERGENCIES	46	plural of divergency
DIVERSIFORM	46	Of different or varying forms.
DIVERTISSEMENT	46	An entertaining diversion.
DIVI	2	The dividend paid out by the Co-op
DIVINENESS	46	The quality of being divine; divinity.
DIVULGATION	46	The act of divulging or publishing; publication.
DIVULGEMENTS	46	plural of divulgement
DIZENED	46	simple past and past participle of dizen
DIZENING	46	present participle and gerund of dizen
DIZENS	16	third-person singular simple present indicative of dizen
DLA	2	Initialism of Defense Logistics Agency.
DLT	30	Initialism of Digital Linear Tape: a computer storage tape format having a single spooled cartridge using multitrack linear serpentine recording on a half-inch wide tape.
DME	2	Initialism of durable medical equipment.
DNE	20	Initialism of do not erase, written on chalk boards to protect information from being erased.
DNH	2	Abbreviation of Dadra and Nagar Haveli.
DOCILITIES	46	plural of docility
DOCIOUS	46	Docile, amenable to order.
DOCTRINAIRES	46	plural of doctrinaire
DODGEMS	46	plural of dodgem
DOFFERS	46	plural of doffer
DOGBONE	46	A bone shaped like an elongated barbell.
DOGEND	16	Alternative form of dog-end.
DOGFALL	46	A fall in which both wrestlers touch the ground at the same time; hence, in extended use, any tie or stalemate.
DOGGERELS	46	plural of doggerel
DOGMATISMS	46	plural of dogmatism
DOGMATIZED	46	simple past and past participle of dogmatize
DOGMATIZES	46	third-person singular simple present indicative of dogmatize
DOGMATIZING	46	present participle and gerund of dogmatize
DOJIGGER	46	something unspecified whose name is either forgotten or not known
DOLEFULS	46	A doleful feeling; the blues; the doldrums.
DOLENT	16	Sad, sorrowful.
DOMIC	2	Relating to or shaped like a dome; domical or domeshaped.
DOMICAL	46	Of, pertaining to, resembling or having a dome
DOMICILIATES	46	third-person singular simple present indicative of domiciliate
DOMICILIATING	46	present participle and gerund of domiciliate
DOMINANCES	46	plural of dominance
DONGED	16	simple past and past participle of dong
DONGING	46	present participle and gerund of dong
DOODLESACK	46	The bagpipes.
DOOMERS	46	plural of doomer
DOOMSAYER	46	One who makes dire predictions about the future; one who predicts doom.
DOPEHEAD	46	An individual who frequently uses illicit, narcotic, or psychoactive drugs and suffers from a drug addiction.
DORMANCIES	46	plural of dormancy
DORSAD	16	Toward the dorsal side.
DORSE	2	The Baltic cod or variable cod (Gadus morhua callarias).
DOTAL	2	Pertaining to dower, or a woman's marriage portion; constituting or comprised in dower.
DOTTEL	16	Alternative form of dottle.
DOTTERELS	46	plural of dotterel
DOTTINESS	46	The state of quality of being covered in dots.
DOUBLEDOME	46	An intellectual; an egghead.
DOUGHTINESS	46	The quality of being doughty.
DOV	2	A male given name of Hebrew usage.
DOWNCASTNESS	46	The quality of being downcast.
DOWNCASTS	46	third-person singular simple present indicative of downcast
DOWNCOME	46	A tumbling or falling down; a sudden or heavy fall; an overthrow; ruin; destruction.
DOWNCRY	46	Synonym of cry down (“condemn, disparage”).
DOWNSLIDE	46	A slide downward; a worsening.
DOXOLOGIZE	46	To give praise to God with a doxology
DPA	2	Initialism of diphenylanthracene.
DPTY	2	Abbreviation of deputy.
DRAFTINGS	46	plural of drafting
DRAFTSMANSHIPS	46	plural of draftsmanship
DRAGWAY	46	A dragstrip, a place where drag races are held. A racetrack to drag on.
DRAMATURGIST	46	A person who composes a drama and directs its representation; a playwright.
DRAYTON	46	Any of several places in England, with more in other countries named after the English ones:
DRC	45	Initialism of the Democratic Republic of the Congo: a country in Central Africa, the larger of the two countries named Congo.
DRD	45	Initialism of Department of Redundancy Department.
DREARISOME	46	Characterised or marked by dreariness.
DREES	2	third-person singular simple present indicative of dree
DRESSMAKINGS	46	plural of dressmaking
DRIFTLESS	46	Having no goal or direction; aimless; purposeless
DRINKERY	46	A place where alcoholic drinks are served; a public house.
DRIVINGS	46	plural of driving
DROGHER	46	A West Indian coasting vessel, with long masts and lateen sails.
DRONY	2	Dronelike.
DROPLIST	46	A pull-down menu.
DRUIDISMS	46	plural of druidism
DRUMFIRES	46	plural of drumfire
DRUNG	2	A Sino-Tibetan language spoken in China.
DRUSES	16	plural of druse
DTN	2	duplex, tray, network: In relation to the selling of laser printers, a designation that a printer has duplex (double sided printing) capability and paper trays and is networkable.
DTR	2	Initialism of draft technical report (used by ISO).
DTV	2	digital television broadcast
DU	46	Initialism of depleted uranium.
DUBIETIES	46	plural of dubiety
DUBIOSITY	46	The state or characteristic of being dubious; a dubious assertion.
DUCKWALKING	45	present participle and gerund of duckwalk
DUCTUS	16	The number of strokes that make up a written letter, and the direction, sequence and speed in which they are written (Compare graph; see also aspect.)
DUETED	16	simple past and past participle of duet
DULCAMARA	46	The dried young branches of the woody nightshade (Solanum dulcamara), formerly used as a diuretic, diaphoretic, sedative, and narcotic.
DULCIFIED	46	sweetened; mollified
DULCIFIES	46	third-person singular simple present indicative of dulcify
DULCIFYING	46	present participle and gerund of dulcify
DUMBFOUNDMENT	46	The fact of being dumbfounded or bewildered; astonishment.
DUNCICAL	46	(used informally) stupid
DUNCISH	46	(used informally) stupid
DUNKADOO	46	The American bittern.
DUNNEST	46	superlative form of dun: most dun
DUPLEXED	46	simple past and past participle of duplex
DUPLEXING	46	present participle and gerund of duplex
DUPLIFY	46	To double.
DURABILITIES	46	plural of durability
DURANCES	46	plural of durance
DURWANS	46	plural of durwan
DUSTBAGS	46	plural of dustbag
DUSTFREE	46	Free of dust.
DUTEOUSNESS	46	The quality of being duteous.
DWARFLING	46	A diminutive dwarf.
DWINE	2	To wither, decline, pine away.
DWM	2	Initialism of down woody material.
DYNAMISMS	46	plural of dynamism
DYNAMIZED	46	simple past and past participle of dynamize
DYNAMIZES	46	third-person singular simple present indicative of dynamize
DYNAMIZING	46	present participle and gerund of dynamize
DYSENTERIES	46	plural of dysentery
DYSONS	16	plural of Dyson
DYSPEPSIAS	46	plural of dyspepsia
DYSPHORIAS	46	plural of dysphoria
EANS	2	third-person singular simple present indicative of ean
EARLYCOMER	46	One who arrived early, or earlier than others.
EARSHOTS	46	plural of earshot
EARSTONES	46	plural of earstone
EARTHENWARES	46	plural of earthenware
EARTHHOG	46	An aardvark.
EASINGS	46	plural of easing
EBANKING	46	Alternative spelling of e-banking.
EBNER	2	A surname.
EBO	2	Initialism of employee buyout.
EBULLIENCES	46	plural of ebullience
ECCLESIARCH	46	An official of the Eastern Church, equivalent to a sacristan in the Western Church.
ECCLESIAST	46	A member of the Athenian ecclesia (public legislative assembly).
ECD	30	Initialism of electron capture detector.
ECHINATED	46	echinate; prickly
ECHINI	16	plural of echinus
ECLAIRCISSEMENT	46	An explanation of something obscure or unknown; clarification, enlightenment.
ECONOMICASSISTANCE	46	gift of money or other material help to support a person or cause
ECSTASIZE	46	To go into a state of ecstasy or rapture.
ECTENE	16	Alternative form of ektenia.
ECTOR	2	A surname.
ECURIE	16	A stable.
EDENITE	46	A monoclinic-prismatic mineral containing aluminum, calcium, hydrogen, magnesium, oxygen, silicon, and sodium.
EDMUNDS	46	A surname originating as a patronymic.
EDR	2	Initialism of earliest date of release.
EDTS	2	plural of EDT
EDUCATEES	46	plural of educatee
EDULCORATED	46	simple past and past participle of edulcorate
EDULCORATES	46	third-person singular simple present indicative of edulcorate
EDULCORATING	46	present participle and gerund of edulcorate
EEU	2	Initialism of Eurasian Economic Union.
EF	46	The name of the Latin script letter F/f.
EFFECTUATIONS	46	plural of effectuation
EFFEMINIZED	46	simple past and past participle of effeminize
EFFEMINIZES	46	third-person singular simple present indicative of effeminize
EFFEMINIZING	46	present participle and gerund of effeminize
EFFERVESCENCES	46	plural of effervescence
EFFLORESCENCES	46	plural of efflorescence
EFFLUVIOUS	46	Of or pertaining to effluvia.
EFFRONTERIES	46	plural of effrontery
EFI	2	Initialism of electronic fuel injection.
EGALITARIANISMS	46	plural of egalitarianism
EGOISMS	46	plural of egoism
EGOTISMS	46	plural of egotism
EGR	2	Initialism of exhaust gas recirculation.
EGRESSIONS	46	plural of egression
EHD	2	Initialism of epizootic hemorrhagic disease.
EIB	2	a unit of information equal to 1024 pebibytes or 2^60 bytes
EIDE	2	Initialism of Extended Integrated Drive Electronics.
EIT	2	Initialism of Enhanced Interrogation Technique.
EIU	2	Initialism of Eastern Illinois University.
EKARI	2	A people of the Indonesian province of Papua.
EKO	2	Initialism of Edgeworth-Kuiper object.
EKOI	2	An ethnic group of southeastern Nigeria.
EKS	2	plural of EK
ELAIDIN	46	A solid isomeric modification of olein.
ELBERTAS	46	plural of Elberta
ELDAR	2	An elf, one of a particular group of elves, or an elflike creature.
ELDERLINESS	46	The quality or state of being elderly
ELDERSHIPS	46	plural of eldership
ELECTRICIRON	46	an iron which uses resistive heating from an electric current.
ELECTRICITIES	46	plural of electricity
ELECTRIFICATIONS	46	plural of electrification
ELECTROLIER	46	A fixture, usually hanging from a ceiling, for holding electric lamps; specifically, a chandelier lit by electricity rather than with candles or gas.
ELECTROTHERAPIES	46	plural of electrotherapy
ELEGANCES	46	plural of elegance
ELEGANCIES	46	plural of elegancy
ELEMENTALS	46	plural of elemental
ELEPHANTAS	46	plural of Elephanta
ELEVATEDS	46	plural of elevated
ELFENFOLK	46	Alternative form of elvenfolk.
ELGINS	16	plural of Elgin
ELGON	2	A mountain on the border of Uganda and Kenya
ELISAS	16	plural of ELISA
ELLISES	46	plural of Ellis
ELLROY	16	A surname.
ELOCUTIONS	46	plural of elocution
ELOINS	16	third-person singular simple present indicative of eloin
ELOQUENCES	46	plural of eloquence
ELSEHOW	46	Somehow else; in some other way.
ELSENE	16	Synonym of Ixelles
ELSTONS	46	plural of Elston
ELUCIDATORY	46	Serving to elucidate.
ELUCUBRATES	46	third-person singular simple present indicative of elucubrate
ELUTRIATE	46	To decant; to purify something by straining it.
ELYOT	2	A surname.
ELYSIA	16	plural of Elysium
EMBALE	16	To bind up; to pack, or bundle up into a pack.
EMBALLED	46	simple past and past participle of emball
EMBARKMENTS	46	plural of embarkment
EMBATTLEMENT	46	A battlement.
EMBLAZONRY	46	Something emblazoned; a heraldic pattern.
EMBLEMATIZE	46	To stand as an emblem for; to represent; to emblemize.
EMBOLUSES	46	plural of embolus
EMBOUCHEMENT	46	The opening of a blood vessel into another one
EMBRACEMENTS	46	plural of embracement
EMBRACIVE	46	Disposed to embrace, or fond of caressing.
EMBRANGLED	46	simple past and past participle of embrangle
EMBRANGLES	46	third-person singular simple present indicative of embrangle
EMBRANGLING	46	present participle and gerund of embrangle
EMBRUE	16	Alternative form of imbrue.
EMBRYOLOGIES	46	plural of embryology
EMERG	2	The emergency department of a hospital.
EMOKID	16	A young member of the emo music scene or subculture.
EMOTIONABLE	46	Particularly expressive of or affected by emotion.
EMOTIONALISMS	46	plural of emotionalism
EMPALED	46	simple past and past participle of empale
EMPIRICISMS	46	plural of empiricism
EMPLANED	46	simple past and past participle of emplane
EMPLANES	46	third-person singular simple present indicative of emplane
EMPLOYABLES	46	plural of employable
EMPTORS	46	plural of emptor
EMPTYINGS	46	plural of emptying
EMR	2	Initialism of electronic medical record.
ENAM	2	Alternative form of inam.
ENCEPHALITIDES	46	plural of encephalitis
ENCEPHALONS	46	plural of encephalon
ENCHASE	46	To set (a gemstone, etc.) into.
ENCHASING	46	present participle and gerund of enchase
ENCHIRIDIA	46	plural of enchiridion
ENCHIRIDIONS	46	plural of enchiridion
ENCOMIASTICAL	46	Alternative form of encomiastic.
ENCYCLOPEDISTS	46	plural of encyclopedist
ENDANGERMENTS	46	plural of endangerment
ENDETH	16	third-person singular simple present indicative of end
ENDOME	16	To cover with, or as if with, a dome.
ENDPIECES	46	plural of endpiece
ENDRIN	16	A toxic chlorinated polycyclic epoxide previously used as a pesticide and now considered a persistent organic pollutant.
ENDURANCES	46	plural of endurance
ENDZ	2	Alternative form of ends (“a person's neighbourhood”).
ENERGYLESS	46	Without energy.
ENERVATIONS	46	plural of enervation
ENFEEBLEMENTS	46	plural of enfeeblement
ENFILE	16	To thread onto, or hang up on, a string or cord.
ENFRANCHISEMENTS	46	plural of enfranchisement
ENGAGINGNESS	46	The state or quality of being engaging.
ENGENDERMENT	46	The process of engendering, or giving rise to, something.
ENGINEERINGS	46	plural of engineering
ENGLEWOOD	46	A number of places in the United States:
ENGLUTS	46	third-person singular simple present indicative of englut
ENGLUTTED	46	simple past and past participle of englut
ENGORGEMENTS	46	plural of engorgement
ENGRASP	46	To grasp; to grip, to take hold of.
ENGROSSMENTS	46	plural of engrossment
ENHALOES	46	third-person singular simple present indicative of enhalo
ENJOINDER	46	A request or demand from an authority.
ENJOINMENTS	46	plural of enjoinment
ENMESHMENT	46	The state of being enmeshed; entanglement.
ENNEASTYLE	46	Having nine columns.
ENOILS	16	third-person singular simple present indicative of enoil
ENR	2	Initialism of European New Right.
ENRANK	16	To place in ranks or in order.
ENRING	16	To encircle.
ENSAMPLE	46	An example; a pattern or model for imitation.
ENSANGUINED	46	Bloodstained, bloody.
ENSEPULCHER	46	To lay in a sepulcher; to entomb.
ENSHRINEES	46	plural of enshrinee
ENSORCELL	46	To bewitch or enchant.
ENSUINGLY	46	In an ensuing manner; subsequently.
ENTERABLE	46	Capable of being entered.
ENTERINGS	46	plural of entering
ENTERONS	46	plural of enteron
ENTIFY	16	To make into an entity, attribute objective existence to.
ENTRAMMEL	46	To hamper by entangling.
ENTRO	2	A former rail junction and small settlement in Yavapai County, Arizona, United States.
ENTROPIES	46	plural of entropy
ENUCLEATED	46	Having been enucleated.
ENUCLEATES	46	plural of enucleate
ENUCLEATING	46	present participle and gerund of enucleate
ENUCLEATIONS	46	plural of enucleation
ENVIE	2	To vie; to emulate; to strive.
ENVIGORATE	46	UK spelling of invigorate.
ENVIRONMENTOLOGY	46	Study of the environment.
ENVISAGEMENT	46	The act of envisaging.
EO	46	A Korean wooden percussion instrument in the shape of a tiger with a serrated back, played by running a bamboo whisk across the serrations.
EOC	2	Initialism of end-of-course test.
EOL	2	Initialism of end of line.
EOZOIC	16	Precambrian, or more specifically Archaean.
EP	46	Initialism of European Parliament.
EPAULE	16	The shoulder of a bastion, or the place where its face and flank meet and form the angle, called the angle of the shoulder.
EPHEMERALITIES	46	plural of ephemerality
EPICEDE	46	An elegy; an ode to someone deceased.
EPICEDES	46	plural of epicede
EPICISTS	46	plural of epicist
EPIDERMISES	46	plural of epidermis
EPIDOTES	46	plural of epidote
EPIGASTRIA	46	plural of epigastrium
EPIPH	2	Abbreviation of Epiphany.
EPISTOLARIAN	46	A writer of epistles.
EPISTOLIZE	46	To write a letter (to).
EPITHALAMIC	46	Belonging to, or designed for, an epithalamium.
EPMD	2	Abbreviation of extracellular membrane proximal domain.
EPOCHALLY	46	In an epochal manner.
EPODIC	16	Pertaining to or resembling an epode.
EPOPOEIA	46	Alternative form of epopee.
EPOXYED	46	simple past and past participle of epoxy
EPR	2	Initialism of engine pressure ratio (the ratio of pressure between exhaust and inlet of a jet engine).
EPUB	2	An e-book standard and file format based on HTML and designed to work across different devices and platforms, now governed by the W3C.
EQUALITARIANISMS	46	plural of equalitarianism
EQUANIMITIES	46	plural of equanimity
EQUILATERALS	46	plural of equilateral
EQUINOCTIALS	46	plural of equinoctial
EQUIPES	46	plural of equipe
EQUIPOLLENT	46	having equal power or force
EQUIPONDERATE	46	To counterbalance.
EQUIPOTENTIAL	46	Having equal potential.
EQUITABLENESS	46	The state or quality of being equitable; equitability.
EQUIVOQUE	46	Equivocal.
ERADIATE	46	Said of several types of capitulum that do not have petal-like florets.
ERADICATIVE	46	Tending or serving to eradicate; curing or destroying thoroughly, as a disease or any evil.
ERASTES	46	An adult man who loved or was in a pedagogic relationship with an adolescent boy.
ERD	2	Initialism of entity-relationship diagram.
ERICOID	46	Of or pertaining to plants of the genus Erica.
ERIKSONS	46	plural of Erikson
ERISTICS	46	plural of eristic
ERLYNNE	46	A surname.
EROTICISMS	46	plural of eroticism
ERRABLE	46	Liable to error; fallible.
ERUBESCENT	46	Red; reddish.
ERUDITIONS	46	plural of erudition
ESB	35	Initialism of extra special bitter.
ESCAMOTAGE	46	trickery; legerdemain
ESCAPISMS	46	plural of escapism
ESH	20	The IPA symbol ʃ.
ESMOND	16	A surname.
ESOPHORIC	46	Afflicted with or pertaining to esophoria.
ESPADAS	46	plural of espada
ESPERS	16	plural of esper
ESPIEGLERIE	46	Impish or playful behaviour; mischief.
ESPIER	16	One who espies.
ESSENIC	46	Relating to the Essenes.
ESSENTIALITIES	46	plural of essentiality
ESSLINGEN	46	A town in Baden-Württemberg, Germany, near Stuttgart.
ESTEVAN	46	A city in Saskatchewan.
ESTIME	16	A surname.
ESTIS	2	A surname.
ESTOVERS	46	plural of estover
ESURIENCES	46	plural of esurience
ETALE	2	Misspelling of étale.
ETATISM	46	Synonym of statism, sometimes (derogatory) with specific distinctions derived from Mises's political theories.
ETERNALIZES	46	third-person singular simple present indicative of eternalize
ETERNALIZING	46	present participle and gerund of eternalize
ETF	2	a mutual fund that is traded on a stock exchange
ETHEREALITY	46	The quality of being ethereal.
ETHICALITY	46	The state, quality or manner of conforming to accepted standards of conduct.
ETHICALNESS	46	The state or quality of being ethical.
ETHIOPE	46	Alternative form of Ethiop.
ETHNOLOGIES	46	plural of ethnology
ETIOLATIONS	46	plural of etiolation
EUA	2	Initialism of emergency use authorization.
EUNUCHIZE	46	To make into a eunuch; to castrate.
EUPEPSIA	46	Good digestion.
EUPHORIAS	46	plural of euphoria
EUPHUISMS	46	plural of euphuism
EUPNEAS	46	plural of eupnea
EUTHANASIAS	46	plural of euthanasia
EVANESCENCES	46	plural of evanescence
EVANGELISMS	46	plural of evangelism
EVANGELIZER	46	One who evangelizes.
EVENTUALIZE	46	To take place or occur.
EVERE	2	Obsolete spelling of ever.
EVERLASTINGS	46	plural of everlasting
EVERYPERSON	46	An everyman or everywoman.
EVERYWHITHER	46	To (in the direction of) everywhere; to every place.
EVINCIBLE	46	Capable of being proved or clearly brought to light; demonstrable.
EVOCATORY	46	Evoking something; evocative.
EVOLUTIONISMS	46	plural of evolutionism
EVULSED	46	simple past and past participle of evulse
EVULSES	46	third-person singular simple present indicative of evulse
EVULSION	46	The action of forcibly pulling something out.
EXACTEST	46	superlative form of exact: most exact
EXCEPTIVE	46	exceptional, having an exception
EXCHANGEABILITIES	46	plural of exchangeability
EXCHANGEES	46	plural of exchangee
EXCITABILITIES	46	plural of excitability
EXCITEDNESS	46	The quality of being excited.
EXCLUDEES	46	plural of excludee
EXCLUSORY	46	having the power or the function of excluding.
EXCOGITATIONS	46	plural of excogitation
EXCORTICATE	46	To strip of bark, shell or skin.
EXCRUCIATIONS	46	plural of excruciation
EXCRUTIATE	46	Misspelling of excruciate.
EXCURSE	46	To make a journey, especially an excursion; to travel.
EXEDRAE	46	plural of exedra
EXEMPLIFICATIONS	46	plural of exemplification
EXENTERATED	46	simple past and past participle of exenterate
EXENTERATES	46	third-person singular simple present indicative of exenterate
EXENTERATING	46	present participle and gerund of exenterate
EXFILTRATE	46	escape furtively, as from an area under enemy control
EXHAUSTINGLY	46	In an exhausting manner.
EXHAUSTIONS	46	plural of exhaustion
EXHAUSTLESSNESS	46	inexhaustibility; infinite supply
EXHEREDATE	46	To disinherit.
EXHIBITIONISMS	46	plural of exhibitionism
EXHILARATIONS	46	plural of exhilaration
EXHILARATORY	46	Causing exhilaration.
EXHUMATE	46	To exhume; to disinter.
EXIGENTER	46	An officer in the Court of King's Bench and Common Pleas whose duty it was to make out exigents.
EXIGUOUSNESS	46	The quality of being meagre or scanty.
EXISTER	46	One who exists.
EXLEY	2	A surname from Old English.
EXOCARPS	46	plural of exocarp
EXORBITANCES	46	plural of exorbitance
EXOTICISMS	46	plural of exoticism
EXPEDE	16	To hasten or expedite
EXPEDITIONIST	46	One who goes on an expedition.
EXPEDITIVE	46	Performing with speed.
EXPENSED	46	simple past and past participle of expense
EXPENSING	46	present participle and gerund of expense
EXPERIENTIALIST	46	A proponent of experientialism.
EXPERIMENTALIZE	46	To make experiments upon.
EXPERTISM	46	A policy of consulting experts.
EXPLICABILITY	46	The state of being explicable.
EXPLICATIVE	46	Explanatory; serving to explain logically or in detail.
EXPLICATORY	46	Explanatory; serving to explain logically or in detail.
EXPLODABLE	46	That can be exploded.
EXPOSEDNESS	46	The state or quality of being exposed.
EXPOSITIONAL	46	Explained in clear terms, as in writing.
EXPRESSIVITY	46	The quality of being expressive.
EXPROBATE	46	Obsolete form of exprobrate.
EXSCIND	46	To cut out.
EXSICCATED	46	simple past and past participle of exsiccate
EXSICCATES	46	third-person singular simple present indicative of exsiccate
EXSICCATING	46	present participle and gerund of exsiccate
EXTENSIBILITY	46	The capability of being extended.
EXTENSITY	46	The state of being extensive or of having extension
EXTENUATIVE	46	Tending to extenuate.
EXTERIORITY	46	surface; externality; outside
EXTERIORIZES	46	third-person singular simple present indicative of exteriorize
EXTERNES	46	plural of externe
EXTIRPATIVE	46	Of, relating to, or pertaining to an extirpation.
EXTOLMENTS	46	plural of extolment
EXTRALOCAL	46	Someone outside the local area.
EXTRAMUNDANE	46	Beyond mundane, beyond ordinary.
EXTRAVAGATE	46	To rove.
EXTRAVASATED	46	simple past and past participle of extravasate
EXTRAVASATES	46	third-person singular simple present indicative of extravasate
EXTRAVASATING	46	present participle and gerund of extravasate
EXTREMISMS	46	plural of extremism
EXUBERANCES	46	plural of exuberance
EXUBERANCY	46	Archaic form of exuberance.
EXUDATED	46	simple past and past participle of exudate
EXULTANCE	46	exultation.
EXULTATIONS	46	plural of exultation
EXUVIATED	46	simple past and past participle of exuviate
EXUVIATES	46	third-person singular simple present indicative of exuviate
EXUVIATING	46	present participle and gerund of exuviate
EXXY	2	Alternative spelling of exy.
EYEBRIGHTS	46	plural of eyebright
FACILITATIONS	46	plural of facilitation
FACSIMILED	46	simple past and past participle of facsimile
FACSIMILEING	46	present participle and gerund of facsimile
FACSIMILING	46	present participle and gerund of facsimile
FACTIOUSNESS	46	The state of being factious.
FACTUALISM	46	A form of evaluation that emphasizes the usage of facts, falsifiability, logic and reason.
FACTUALITIES	46	plural of factuality
FACUND	16	eloquent, articulate
FACUNDITY	46	eloquence; loquaciousness
FAGER	30	A surname.
FAHAM	2	The orchid (Jumellea fragrans), from the islands of Réunion and Mauritius, whose leaves were once used in France as a substitute for China tea.
FAINEANCY	46	Synonym of faineance.
FAIRYFOLK	46	Alternative form of fairy folk.
FAIX	2	Eye dialect spelling of fecks.
FALCOS	16	plural of Falco
FALLIBILITIES	46	plural of fallibility
FALLOFFS	46	plural of falloff
FALSEHEARTED	46	Alternative spelling of false-hearted.
FALSEHEARTEDLY	46	In a falsehearted manner.
FALTERINGS	46	plural of faltering
FAMILIARIZATIONS	46	plural of familiarization
FAMISHMENTS	46	plural of famishment
FANCINESS	46	The property of being fancy.
FANDANGLE	46	A piece of nonsense or foolishness.
FARDELS	46	plural of fardel
FARGOING	46	Having significant implications or repercussions.
FARIA	2	A surname.
FARNER	16	A surname.
FASCIATION	46	The binding up of a limb, etc., with bandages.
FASCINE	46	Originally a cylindrical bundle of small sticks of wood, and now often a bundle of plastic pipes, bound together, and used for strengthening purposes, such as in revetments for riverbanks, and in mats for dams, jetties, etc.
FASCISMS	46	plural of fascism
FASH	2	To worry; to bother, annoy.
FASHIONABLENESS	46	The state of being fashionable; stylishness; elegance.
FASTIGIUM	46	An apex or summit; culmination.
FATALISMS	46	plural of fatalism
FATHOMAGE	46	The amount of money paid to a miner based on fathoms of material worked.
FATIDIC	46	Of or pertaining to prophecy; prophetic.
FATIGATION	46	Fatigue.
FATING	16	present participle and gerund of fate
